1.0 8.0 3.0
1.0 260.0 87.0
1.0 8.0 4.0
1.0 104.0 9.0
1.0 85.0 3.0
1.0 3.0 1.0
1.0 5.0 0.0
1.0 91.0 10.0
1.0 2.0 2.0
1.0 5.0 0.0
1.0 9.0 0.0
0.0 10.0 2.0
0.0 101.0 1.0
0.0 792.0 39.0
0.0 17.0 6.0
0.0 6.0 36.0
0.0 17.0 1.0
0.0 2.0 0.0
