1.0 3237.0 234.0
1.0 3667.0 166.0
1.0 959.0 229.0
1.0 3430.0 211.0
1.0 292.0 85.0
1.0 110.0 1.0
1.0 1778.0 1855.0
1.0 3946.0 1553.0
1.0 5.0 2.0
1.0 44.0 2.0
1.0 3.0 3.0
1.0 326.0 54.0
1.0 52.0 6.0
1.0 56.0 19.0
1.0 48.0 6.0
1.0 981.0 170.0
1.0 362.0 197.0
1.0 2323.0 276.0
1.0 318.0 60.0
1.0 210.0 78.0
1.0 162.0 4.0
1.0 294.0 140.0
1.0 126.0 2.0
1.0 125.0 2.0
1.0 2.0 2.0
1.0 78.0 2.0
1.0 103.0 5.0
1.0 104.0 72.0
1.0 92.0 34.0
1.0 57.0 4.0
1.0 57.0 5.0
1.0 428.0 20.0
1.0 8.0 4.0
1.0 1.0 1.0
1.0 192.0 1076.0
1.0 99.0 144.0
1.0 27.0 1.0
1.0 69.0 5.0
1.0 43.0 16.0
1.0 41.0 23.0
1.0 62.0 4.0
1.0 92.0 10.0
1.0 44.0 2.0
1.0 44.0 2.0
1.0 41.0 31.0
1.0 116.0 37.0
1.0 18.0 3.0
1.0 31.0 25.0
1.0 25.0 0.0
1.0 117.0 28.0
1.0 79.0 25.0
1.0 32.0 19.0
1.0 179.0 60.0
1.0 25.0 0.0
1.0 184.0 1.0
1.0 325.0 49.0
1.0 118.0 9.0
1.0 72.0 4.0
1.0 396.0 242.0
1.0 325.0 179.0
1.0 50.0 10.0
1.0 5.0 1.0
1.0 20.0 3.0
1.0 28.0 1.0
1.0 30.0 7.0
1.0 34.0 11.0
1.0 91.0 25.0
1.0 23.0 1.0
1.0 145.0 1.0
1.0 208.0 163.0
1.0 7.0 15.0
1.0 35.0 36.0
1.0 172.0 345.0
1.0 18.0 13.0
1.0 1082.0 328.0
1.0 20.0 0.0
1.0 58.0 10.0
1.0 473.0 286.0
1.0 172.0 8.0
1.0 40.0 9.0
1.0 24.0 3.0
1.0 40.0 2.0
1.0 38.0 1.0
1.0 43.0 4.0
1.0 37.0 4.0
1.0 56.0 1.0
1.0 27.0 8.0
1.0 44.0 1.0
1.0 641.0 197.0
1.0 157.0 2.0
1.0 233.0 19.0
1.0 1.0 0.0
1.0 31.0 3.0
1.0 208.0 2.0
1.0 32.0 2.0
1.0 156.0 105.0
1.0 223.0 543.0
1.0 39.0 1.0
1.0 71.0 12.0
1.0 117.0 19.0
1.0 189.0 4.0
1.0 71.0 16.0
1.0 142.0 15.0
1.0 161.0 15.0
1.0 15.0 0.0
1.0 579.0 364.0
1.0 45.0 17.0
1.0 23.0 2.0
1.0 1.0 1.0
1.0 26.0 6.0
1.0 35.0 2.0
1.0 312.0 99.0
1.0 210.0 241.0
1.0 1947.0 181.0
1.0 3706.0 1.0
1.0 3749.0 17.0
1.0 2233.0 14.0
1.0 1339.0 36.0
1.0 1189.0 49.0
1.0 907.0 36.0
1.0 1094.0 91.0
1.0 1907.0 11.0
1.0 1226.0 73.0
1.0 928.0 11.0
1.0 806.0 0.0
1.0 791.0 7.0
1.0 1449.0 16.0
1.0 1178.0 3.0
1.0 808.0 29.0
1.0 1083.0 17.0
1.0 463.0 14.0
1.0 826.0 6.0
1.0 1554.0 27.0
1.0 3149.0 15.0
1.0 489.0 22.0
1.0 442.0 38.0
1.0 881.0 7.0
1.0 1052.0 25.0
1.0 559.0 31.0
1.0 804.0 17.0
1.0 600.0 8.0
1.0 893.0 19.0
1.0 156.0 132.0
1.0 1134.0 77.0
1.0 273.0 9.0
1.0 280.0 12.0
1.0 905.0 79.0
1.0 277.0 23.0
1.0 69.0 0.0
1.0 167.0 141.0
1.0 109.0 42.0
1.0 321.0 88.0
1.0 724.0 24.0
1.0 26.0 1.0
1.0 223.0 66.0
1.0 105.0 54.0
1.0 1475.0 169.0
1.0 31.0 4.0
1.0 227.0 20.0
1.0 43.0 32.0
1.0 28.0 2.0
1.0 63.0 107.0
1.0 25.0 5.0
1.0 624.0 89.0
1.0 44.0 5.0
1.0 202.0 118.0
1.0 101.0 53.0
1.0 117.0 8.0
1.0 75.0 2.0
1.0 44.0 7.0
1.0 43.0 14.0
1.0 145.0 38.0
1.0 209.0 64.0
1.0 143.0 29.0
1.0 61.0 32.0
1.0 2.0 1.0
1.0 144.0 17.0
1.0 13.0 3.0
1.0 59.0 51.0
1.0 1211.0 1040.0
1.0 62.0 7.0
1.0 7.0 31.0
1.0 223.0 75.0
1.0 31.0 1.0
1.0 39.0 1.0
1.0 58.0 10.0
1.0 2.0 3.0
1.0 4.0 3.0
1.0 81.0 1.0
1.0 59.0 16.0
1.0 79.0 27.0
1.0 24.0 0.0
1.0 28.0 1.0
1.0 144.0 12.0
1.0 39.0 6.0
1.0 45.0 35.0
1.0 51.0 3.0
1.0 338.0 28.0
1.0 53.0 8.0
1.0 68.0 16.0
1.0 4.0 1.0
1.0 12.0 0.0
1.0 51.0 5.0
1.0 28.0 2.0
1.0 21.0 5.0
1.0 4.0 2.0
1.0 135.0 44.0
1.0 15.0 3.0
1.0 109.0 49.0
1.0 42.0 1.0
1.0 60.0 40.0
1.0 57.0 17.0
1.0 447.0 194.0
1.0 32.0 2.0
1.0 154.0 29.0
1.0 275.0 0.0
1.0 14.0 12.0
0.0 3.0 3.0
0.0 9.0 1.0
0.0 130.0 20.0
0.0 200.0 30.0
0.0 2173.0 1.0
0.0 153.0 10.0
0.0 602.0 2.0
0.0 172.0 1.0
0.0 4.0 2.0
0.0 714.0 7.0
0.0 106.0 0.0
0.0 57.0 0.0
0.0 567.0 58.0
0.0 257.0 0.0
0.0 2115.0 2.0
0.0 447.0 255.0
0.0 46.0 13.0
0.0 131.0 0.0
0.0 349.0 132.0
0.0 26.0 5.0
0.0 154.0 32.0
0.0 267.0 26.0
0.0 852.0 34.0
0.0 77.0 12.0
0.0 913.0 43.0
0.0 2306.0 259.0
0.0 277.0 53.0
0.0 166.0 0.0
0.0 5078.0 2.0
0.0 204.0 0.0
0.0 1526.0 0.0
0.0 394.0 218.0
0.0 801.0 38.0
0.0 460.0 1.0
0.0 10.0 20.0
0.0 406.0 390.0
0.0 1331.0 8.0
0.0 307.0 0.0
0.0 64.0 3.0
0.0 497.0 42.0
0.0 607.0 1065.0
0.0 26.0 1.0
0.0 887.0 0.0
0.0 523.0 0.0
0.0 1388.0 6.0
0.0 732.0 0.0
0.0 610.0 0.0
0.0 438.0 38.0
0.0 648.0 0.0
0.0 60.0 3.0
0.0 104.0 0.0
0.0 1783.0 295.0
0.0 39.0 25.0
0.0 17.0 133.0
0.0 141.0 6.0
0.0 918.0 0.0
0.0 945.0 33.0
0.0 4176.0 2.0
0.0 3126.0 119.0
0.0 95.0 0.0
0.0 27.0 58.0
0.0 94.0 10.0
0.0 251.0 4.0
0.0 203.0 1.0
0.0 268.0 1.0
0.0 784.0 1360.0
0.0 186.0 3.0
0.0 1466.0 9.0
0.0 584.0 21.0
0.0 261.0 2.0
0.0 325.0 78.0
0.0 1800.0 382.0
0.0 1895.0 491.0
0.0 2368.0 363.0
0.0 1658.0 273.0
0.0 356.0 124.0
0.0 923.0 0.0
0.0 705.0 208.0
0.0 1817.0 164.0
0.0 227.0 29.0
0.0 3867.0 300.0
0.0 139.0 42.0
0.0 2090.0 10.0
0.0 969.0 39.0
0.0 155.0 1.0
0.0 75.0 7.0
0.0 3840.0 1137.0
0.0 561.0 19.0
0.0 104.0 17.0
0.0 1191.0 718.0
0.0 186.0 1.0
0.0 3093.0 344.0
0.0 192.0 24.0
0.0 61.0 2.0
0.0 4828.0 4000.0
0.0 9.0 5.0
0.0 815.0 88.0
0.0 2321.0 2213.0
0.0 393.0 233.0
0.0 85.0 7.0
0.0 178.0 2.0
0.0 1206.0 1175.0
0.0 767.0 321.0
0.0 3946.0 1553.0
0.0 2300.0 1887.0
0.0 1653.0 418.0
0.0 81.0 2.0
0.0 2384.0 1661.0
0.0 502.0 749.0
0.0 3095.0 441.0
0.0 1797.0 423.0
0.0 996.0 575.0
0.0 46.0 26.0
0.0 27.0 1.0
0.0 89.0 12.0
0.0 969.0 661.0
0.0 78.0 104.0
0.0 49.0 0.0
0.0 2299.0 2783.0
0.0 981.0 170.0
0.0 201.0 11.0
0.0 146.0 24.0
0.0 577.0 0.0
0.0 9.0 10.0
0.0 179.0 0.0
0.0 303.0 62.0
0.0 4993.0 19.0
0.0 28.0 26.0
0.0 57.0 4.0
0.0 3291.0 612.0
0.0 2099.0 191.0
0.0 1771.0 85.0
0.0 1010.0 8.0
0.0 815.0 70.0
0.0 1402.0 2.0
0.0 136.0 8.0
0.0 477.0 101.0
0.0 3387.0 1464.0
0.0 1117.0 640.0
0.0 1222.0 1304.0
0.0 52.0 52.0
0.0 1259.0 279.0
0.0 237.0 141.0
0.0 572.0 9.0
0.0 4.0 108.0
0.0 106.0 124.0
0.0 33.0 80.0
0.0 292.0 0.0
0.0 843.0 294.0
0.0 120.0 35.0
0.0 191.0 192.0
0.0 19.0 57.0
0.0 100.0 205.0
0.0 124.0 128.0
0.0 192.0 1076.0
0.0 952.0 963.0
0.0 292.0 217.0
0.0 226.0 0.0
0.0 302.0 116.0
0.0 1696.0 225.0
0.0 91.0 11.0
0.0 71.0 0.0
0.0 903.0 3.0
0.0 685.0 109.0
0.0 165.0 25.0
0.0 1066.0 875.0
0.0 350.0 0.0
0.0 28.0 2.0
0.0 218.0 40.0
0.0 48.0 0.0
0.0 81.0 24.0
0.0 41.0 1.0
0.0 7.0 1.0
0.0 53.0 6.0
0.0 13.0 2.0
0.0 300.0 1.0
0.0 75.0 28.0
0.0 150.0 12.0
0.0 184.0 47.0
0.0 401.0 166.0
0.0 132.0 2.0
0.0 119.0 0.0
0.0 769.0 254.0
0.0 41.0 3.0
0.0 746.0 10.0
0.0 59.0 0.0
0.0 95.0 24.0
0.0 66.0 0.0
0.0 165.0 16.0
0.0 51.0 0.0
0.0 74.0 8.0
0.0 523.0 8.0
0.0 313.0 16.0
0.0 271.0 82.0
0.0 240.0 141.0
0.0 773.0 7.0
0.0 30213.0 10166.0
0.0 473.0 286.0
0.0 115.0 3.0
0.0 458.0 10.0
0.0 77.0 1.0
0.0 641.0 197.0
0.0 296.0 73.0
0.0 74.0 0.0
0.0 124.0 1.0
0.0 85.0 0.0
0.0 508.0 2474.0
0.0 89.0 23.0
0.0 308.0 48.0
0.0 343.0 18.0
0.0 76.0 56.0
0.0 71.0 16.0
0.0 12.0 56.0
0.0 93.0 6.0
0.0 351.0 0.0
0.0 6795.0 0.0
0.0 73.0 1.0
0.0 173.0 0.0
0.0 106.0 0.0
0.0 78.0 0.0
0.0 112.0 0.0
0.0 58220.0 446.0
0.0 0.0 2.0
0.0 4.0 4.0
0.0 1.0 1.0
0.0 3.0 10.0
0.0 1.0 1.0
0.0 4.0 2.0
0.0 1919.0 135.0
0.0 1467.0 0.0
0.0 116.0 50.0
0.0 210.0 241.0
0.0 1947.0 181.0
0.0 489.0 22.0
0.0 1188.0 0.0
0.0 791.0 13.0
0.0 380.0 22.0
0.0 237.0 8.0
0.0 905.0 79.0
0.0 118.0 6.0
0.0 494.0 0.0
0.0 224.0 0.0
0.0 128.0 71.0
0.0 200.0 0.0
0.0 30.0 0.0
0.0 1124.0 0.0
0.0 279.0 117.0
0.0 474.0 5.0
0.0 204.0 42.0
0.0 834.0 0.0
0.0 2387.0 1339.0
0.0 363.0 77.0
0.0 437.0 32.0
0.0 366.0 0.0
0.0 973.0 11.0
0.0 270.0 1.0
0.0 1054.0 133.0
0.0 990.0 0.0
0.0 310.0 0.0
0.0 200.0 4.0
0.0 1029.0 0.0
0.0 175.0 0.0
0.0 266.0 25.0
0.0 205.0 56.0
0.0 533.0 32.0
0.0 299.0 0.0
0.0 104.0 5.0
0.0 274.0 7.0
0.0 304.0 0.0
0.0 281.0 0.0
0.0 432.0 51.0
0.0 54.0 5.0
0.0 573.0 0.0
0.0 85.0 0.0
0.0 366.0 0.0
0.0 134.0 5.0
0.0 385.0 191.0
0.0 184.0 0.0
0.0 354.0 27.0
0.0 277.0 23.0
0.0 366.0 16.0
0.0 76.0 1.0
0.0 684.0 0.0
0.0 436.0 1.0
0.0 556.0 0.0
0.0 470.0 0.0
0.0 365.0 1.0
0.0 622.0 0.0
0.0 297.0 0.0
0.0 435.0 0.0
0.0 918.0 0.0
0.0 484.0 7.0
0.0 1058.0 29.0
0.0 578.0 0.0
0.0 2837.0 2.0
0.0 195.0 1.0
0.0 43.0 8.0
0.0 490.0 8.0
0.0 708.0 11.0
0.0 182.0 0.0
0.0 793.0 2.0
0.0 463.0 26.0
0.0 1066.0 0.0
0.0 890.0 2.0
0.0 793.0 8.0
0.0 2019.0 6.0
0.0 167.0 141.0
0.0 72.0 10.0
0.0 1054.0 0.0
0.0 386.0 34.0
0.0 125.0 1.0
0.0 724.0 24.0
0.0 223.0 66.0
0.0 201.0 0.0
0.0 798.0 22.0
0.0 457.0 94.0
0.0 3.0 3.0
0.0 1.0 1.0
0.0 1.0 1.0
0.0 110.0 59.0
0.0 92.0 56.0
0.0 142.0 48.0
0.0 2.0 2.0
0.0 186.0 29.0
0.0 215.0 104.0
0.0 1649.0 42.0
0.0 1620.0 261.0
0.0 930.0 242.0
0.0 1475.0 169.0
0.0 558.0 0.0
0.0 428.0 62.0
0.0 276.0 8.0
0.0 184.0 2.0
0.0 25.0 5.0
0.0 1352.0 195.0
0.0 46.0 13.0
0.0 34.0 66.0
0.0 10.0 8.0
0.0 289.0 8.0
0.0 2495.0 1.0
0.0 120.0 17.0
0.0 4.0 34.0
0.0 25.0 4.0
0.0 25.0 4.0
0.0 69.0 10.0
0.0 68.0 9.0
0.0 30.0 5.0
0.0 209.0 64.0
0.0 871.0 242.0
0.0 180.0 22.0
0.0 59.0 51.0
0.0 1211.0 1040.0
0.0 393.0 0.0
0.0 191.0 2.0
0.0 346.0 1.0
0.0 159.0 0.0
0.0 87.0 9.0
0.0 390.0 77.0
0.0 645.0 9.0
0.0 17.0 9.0
0.0 4.0 4.0
0.0 7.0 19.0
0.0 235.0 36.0
0.0 79.0 25.0
0.0 827.0 326.0
0.0 26.0 26.0
0.0 217.0 80.0
0.0 118.0 6.0
0.0 90.0 7.0
0.0 98.0 65.0
0.0 437.0 1.0
0.0 338.0 28.0
0.0 207.0 11.0
0.0 25.0 5.0
0.0 54.0 113.0
0.0 51.0 5.0
0.0 309.0 0.0
0.0 19.0 2.0
0.0 176.0 10.0
0.0 202.0 97.0
0.0 137.0 12.0
0.0 54.0 52.0
0.0 40.0 0.0
0.0 393.0 52.0
0.0 252.0 0.0
0.0 1065.0 14.0
0.0 157.0 66.0
0.0 45.0 1.0
0.0 447.0 194.0
0.0 0.0 12.0
0.0 142.0 3.0
0.0 28.0 28.0
0.0 0.0 6.0
0.0 23.0 1.0
0.0 187.0 87.0
0.0 23.0 18.0
0.0 5.0 0.0
0.0 223.0 279.0
0.0 102.0 51.0
0.0 1.0 1.0
0.0 1374.0 14.0
0.0 402.0 229.0
0.0 500.0 328.0
0.0 19.0 19.0
0.0 2033.0 1366.0
0.0 8.0 8.0
0.0 1122.0 841.0
0.0 4.0 1.0
0.0 595.0 529.0
0.0 67.0 81.0
0.0 228.0 99.0
0.0 46.0 13.0
0.0 131.0 0.0
0.0 349.0 132.0
0.0 287.0 287.0
0.0 84.0 12.0
0.0 34.0 0.0
0.0 54.0 6.0
0.0 3.0 3.0
0.0 5.0 5.0
0.0 6.0 6.0
0.0 18.0 15.0
0.0 4.0 4.0
0.0 438.0 38.0
0.0 1339.0 434.0
0.0 1254.0 338.0
0.0 2136.0 1030.0
0.0 1.0 16.0
0.0 0.0 16.0
0.0 927.0 671.0
0.0 977.0 290.0
0.0 2275.0 469.0
0.0 890.0 294.0
0.0 71.0 6.0
0.0 3679.0 421.0
0.0 234.0 121.0
0.0 7.0 1530.0
0.0 1783.0 295.0
0.0 411.0 124.0
0.0 5655.0 633.0
0.0 1796.0 370.0
0.0 1615.0 603.0
0.0 1407.0 261.0
0.0 1777.0 471.0
0.0 2303.0 237.0
0.0 146.0 611.0
0.0 1372.0 269.0
0.0 13.0 13.0
0.0 3765.0 334.0
0.0 3209.0 263.0
0.0 1.0 31.0
0.0 11.0 6.0
0.0 230.0 10.0
0.0 1.0 2.0
0.0 3126.0 119.0
0.0 2690.0 217.0
0.0 2808.0 701.0
0.0 7.0 10.0
0.0 19.0 16.0
0.0 1271.0 374.0
0.0 242.0 403.0
0.0 19.0 16.0
0.0 0.0 22.0
0.0 6.0 2.0
0.0 4.0 4.0
0.0 194.0 284.0
0.0 103.0 134.0
0.0 0.0 2.0
0.0 210.0 21.0
0.0 29.0 8.0
0.0 0.0 28.0
0.0 1641.0 89.0
0.0 9.0 9.0
0.0 2.0 2.0
0.0 38.0 6.0
0.0 1438.0 1082.0
0.0 1847.0 1720.0
0.0 538.0 1123.0
0.0 2706.0 2699.0
0.0 267.0 348.0
0.0 705.0 208.0
0.0 1.0 1.0
0.0 1817.0 164.0
0.0 3867.0 300.0
0.0 1.0 56.0
0.0 669.0 76.0
0.0 8.0 6.0
0.0 1.0 1.0
0.0 4.0 4.0
0.0 10455.0 10455.0
0.0 19.0 2.0
0.0 22422.0 22422.0
0.0 3840.0 1137.0
0.0 333.0 350.0
0.0 16.0 36.0
0.0 4338.0 411.0
0.0 3425.0 560.0
0.0 2.0 0.0
0.0 3.0 11.0
0.0 70.0 70.0
0.0 4828.0 4000.0
0.0 5.0 5.0
0.0 2398.0 855.0
0.0 815.0 88.0
0.0 2321.0 2213.0
0.0 3237.0 234.0
0.0 3667.0 166.0
0.0 959.0 229.0
0.0 292.0 85.0
0.0 1778.0 1855.0
0.0 1206.0 1175.0
0.0 23.0 1876.0
0.0 767.0 321.0
0.0 3946.0 1553.0
0.0 4.0 1.0
0.0 5.0 1.0
0.0 1.0 4.0
0.0 1.0 4.0
0.0 0.0 196.0
0.0 2.0 10.0
0.0 19.0 27.0
0.0 6.0 1.0
0.0 2.0 2.0
0.0 10.0 13.0
0.0 4.0 5.0
0.0 22.0 32.0
0.0 26.0 46.0
0.0 2300.0 1887.0
0.0 1653.0 418.0
0.0 2384.0 1661.0
0.0 3095.0 441.0
0.0 1797.0 423.0
0.0 1493.0 874.0
0.0 996.0 575.0
0.0 663.0 533.0
0.0 1.0 1.0
0.0 2162.0 118.0
0.0 5.0 5.0
0.0 10454.0 527.0
0.0 16.0 16.0
0.0 89.0 89.0
0.0 12084.0 553.0
0.0 46.0 122.0
0.0 38.0 17.0
0.0 250.0 208.0
0.0 46.0 42.0
0.0 16.0 16.0
0.0 53.0 78.0
0.0 144.0 270.0
0.0 969.0 661.0
0.0 59.0 30.0
0.0 16.0 16.0
0.0 91.0 201.0
0.0 133.0 72.0
0.0 135.0 25.0
0.0 42.0 42.0
0.0 39.0 0.0
0.0 2.0 2.0
0.0 342.0 311.0
0.0 60.0 60.0
0.0 809.0 777.0
0.0 91.0 53.0
0.0 401.0 369.0
0.0 1.0 1.0
0.0 166.0 163.0
0.0 154.0 154.0
0.0 186.0 74.0
0.0 29.0 28.0
0.0 337.0 308.0
0.0 10.0 10.0
0.0 18.0 18.0
0.0 2.0 2.0
0.0 362.0 197.0
0.0 5.0 2.0
0.0 1.0 9.0
0.0 315.0 105.0
0.0 4.0 4.0
0.0 318.0 60.0
0.0 210.0 78.0
0.0 162.0 4.0
0.0 2.0 2.0
0.0 294.0 140.0
0.0 126.0 2.0
0.0 125.0 2.0
0.0 2.0 2.0
0.0 13.0 13.0
0.0 17.0 17.0
0.0 1771.0 85.0
0.0 65.0 0.0
0.0 127.0 118.0
0.0 111.0 139.0
0.0 518.0 559.0
0.0 4.0 4.0
0.0 1.0 1.0
0.0 457.0 674.0
0.0 237.0 141.0
0.0 11.0 12.0
0.0 523.0 424.0
0.0 24.0 24.0
0.0 23.0 52.0
0.0 178.0 240.0
0.0 11.0 33.0
0.0 4.0 5.0
0.0 80.0 121.0
0.0 96.0 114.0
0.0 1040.0 1013.0
0.0 27.0 38.0
0.0 29.0 80.0
0.0 11.0 44.0
0.0 16.0 62.0
0.0 5.0 1.0
0.0 4.0 14.0
0.0 4.0 13.0
0.0 19.0 68.0
0.0 5.0 9.0
0.0 4.0 1.0
0.0 3.0 0.0
0.0 648.0 136.0
0.0 59.0 23.0
0.0 1.0 1.0
0.0 90.0 121.0
0.0 289.0 56.0
0.0 532.0 89.0
0.0 31.0 15.0
0.0 1.0 1.0
0.0 1.0 1.0
0.0 8.0 9.0
0.0 19.0 18.0
0.0 368.0 15.0
0.0 17.0 12.0
0.0 0.0 2.0
0.0 316.0 252.0
0.0 63.0 37.0
0.0 6.0 3.0
0.0 1.0 3.0
0.0 825.0 444.0
0.0 41.0 1.0
0.0 5.0 5.0
0.0 104.0 104.0
0.0 3.0 3.0
0.0 134671.0 134674.0
0.0 18.0 4.0
0.0 23.0 12.0
0.0 7.0 7.0
0.0 155.0 155.0
0.0 13.0 27.0
0.0 26.0 2.0
0.0 7.0 7.0
0.0 157.0 128.0
0.0 2.0 2.0
0.0 3.0 0.0
0.0 1.0 1.0
0.0 2.0 13.0
0.0 9.0 9.0
0.0 14.0 26.0
0.0 2.0 2.0
0.0 0.0 155.0
0.0 36.0 57.0
0.0 0.0 2.0
0.0 26.0 11.0
